14;"
             RepTv
            ";"
            
             Contagio, sintomi, precauzioni
            
           "
14;"
             RepTv
            ";"
             Contagio, sintomi, precauzioni
            "
14;"
             RepTv
            ";"
            Interattivo                        Così si è diffuso
           "
14;"
             RepTv
            ";"
           
            RepTv
           
           Omicidio Cerciello, l'interrogatorio in caserma dell'americano bendato
           "
14;"
             RepTv
            ";"
           Il giovane fermato insieme all'amico Lee Finnegan Elder per l'omicidio del brigadiere
          "
14;"
             RepTv
            ";"
           Treno deragliato a Lodi, indagato ad di Alstom: è la società che ha prodotto lo scambio sotto esame
          "
14;"
             RepTv
            ";"
           Air Italy, Ryanair si sfila: ""Nessuna intenzione di comprare la compagnia""
          "
14;"
             RepTv
            ";"
           
            Video
           
          "
14;"
             RepTv
            ";"
           
            RepTv
           
           Patuanelli: ""Lavoriamo per prolungare operatività della compagnia""
          "
14;"
             RepTv
            ";"
           
            di A. LATTANZI ed EDOARDO BIANCHI
           
          "
14;"
             RepTv
            ";"
            Aspettando i Caschi blu in redazione
            "
14;"
             RepTv
            ";"
           Salvini, dopo la decisione del Senato di mandarlo a processo: ""Andrò negli Usa""
          "
14;"
             RepTv
            ";"
           Il leader leghista: ""Difendere i confini era mio dovere""
          "
14;"
             RepTv
            ";"
           "
14;"
             RepTv
            ";"
           
            RepTv
           
           ""Ho scelto io di andare a processo""
          "
14;"
             RepTv
            ";"
          "
14;"
             RepTv
            ";"
           
           
          "
14;"
             RepTv
            ";"
           
            di MONICA RUBINO, video di CAMILLA ROMANA BRUNO e CRISTINA PANTALEONI
           
          "
14;"
             RepTv
            ";"
           
           
          "
14;"
             RepTv
            ";"
          "
14;"
             RepTv
            ";"
           
            La cronaca
           
           Salvini incendia l'Aula. E si arriva alle mani
          "
14;"
             RepTv
            ";"
           
            di CONCETTO VECCHIO
           
          "
14;"
             RepTv
            ";"
           
            Video
           
          "
14;"
             RepTv
            ";"
          "
14;"
             RepTv
            ";"
           
           
          "
14;"
             RepTv
            ";"
          "
14;"
             RepTv
            ";"
           Ma Salvini finirà davvero davanti ai giudici?
          "
14;"
             RepTv
            ";"
           
            di A. ZINITI
            
          "
14;"
             RepTv
            ";"
           
            LA GUIDA
           
           Caso Gregoretti, cosa succede adesso?
          "
14;"
             RepTv
            ";"
           
            di A.Z.
            
          "
14;"
             RepTv
            ";"
            
             Salvini attacca Repubblica senza citarla
            
            : ""Non cerco vendette, non voglio cancellare nessuno""
           "
14;"
             RepTv
            ";"
            
             video
            
           "
14;"
             RepTv
            ";"
            "
14;"
             RepTv
            ";"
            Migranti, ""Anche lui vuole ballare al Papete"". Polemica sul post del Pd Lazio che poi ammette: ""Un errore""
           "
14;"
             RepTv
            ";"
            Palermo, la nigeriana che incontrò Salvini: ""Non ho mai detto 'grazie per aver ridotto gli sbarchi'""
           "
14;"
             RepTv
            ";"
            
             RepTv
            
            Le sardine torinesi mandano un bacione a Salvini: in mille per l'abbraccio collettivo al Valentino
           "
14;"
             RepTv
            ";"
            Brasile, l'ex presidente Lula dal Papa: ""Il mondo si ispiri a Francesco""
           "
14;"
             RepTv
            ";"
            In Vaticano un'ora di colloquio privato e informale. Poi l'incontro con i sindacati
           "
14;"
             RepTv
            ";"
           Foibe, tafferugli all'università per il convegno con Moni Ovadia: tre arresti
          "
14;"
             RepTv
            ";"
           
            video
           
          "
14;"
             RepTv
            ";"
           Scontri al Campus Einaudi tra antagonisti e polizia che proteggeva un volantinaggio di protesta del Fuan
           
            di JACOPO RICCA
           
          "
14;"
             RepTv
            ";"
           Corruzione, scarcerato Montante. Obbligo di soggiorno a Asti
          "
14;"
             RepTv
            ";"
           L'ex leader antimafia di Confindustria Sicilia dovrà risiedere a Asti
          "
14;"
             RepTv
            ";"
            San Valentino, così è diventato il patrono degli innamorati
           "
14;"
             RepTv
            ";"
            Nato nel 176 d.C. a Terni, ecco il ritratto del santo che si festeggia domani
           "
14;"
             RepTv
            ";"
            
             di PAOLO LORA LAMIA
             
           "
14;"
             RepTv
            ";"
            D.it - Profumi e make-up: la parola-chiave è 'personalizzati'
           "
14;"
             RepTv
            ";"
            
             50 regali per San Valentino
            
           "
14;"
             RepTv
            ";"
            Nuovo ponte di Genova: issata la prima maxi trave - Il timelapse
            "
14;"
             RepTv
            ";"
            Mascherine e opuscoli gratis in farmacia contro le fake-news
           "
14;"
             RepTv
            ";"
            
             di FRANCESCO GIOVANNETTI
            
           "
14;"
             RepTv
            ";"
            ""Marracash come me, veniamo entrambi dalle case popolari""
           "
14;"
             RepTv
            ";"
            I dieci quartieri più 'cool' d'Europa: ce n'è anche uno italiano
           "
14;"
             RepTv
            ";"
            Girare la mano senza muovere il polso: la nuova sfida diventa virale
           "
14;"
             RepTv
            ";"
           "
14;"
             RepTv
            ";"
            "
14;"
             RepTv
            ";"
            Acrobazia in volo e schiacciata finale: la giocata è da applausi
            "
14;"
             RepTv
            ";"
            Troppo caldo in Siberia: l'orso bruno si sveglia prima del tempo
            "
14;"
             RepTv
            ";"
            La Stella di Cartone: ""Un vaso di coccio tra vasi di ferro""
           "
14;"
             RepTv
            ";"
            Il quarto episodio dell’incredibile storia del Casale Football Club campione d'Italia
           "
14;"
             RepTv
            ";"
            Dentro la notizia,  Il dopo Brexit e il nuovo asse Gran Bretagna-Stati Uniti
            "
14;"
             RepTv
            ";"
           La prima cosa bella
           
            di GABRIELE ROMAGNOLI
           
          "
14;"
             RepTv
            ";"
           La prima cosa bella di giovedì 13 febbraio 2020 è l’ultima striscia dei Peanuts, uscita vent’anni fa. Charlie Brown risponde al telefono: “No, penso stia scrivendo”. Ma era davvero l’ultima? (
          "
14;"
             RepTv
            ";"
           
            continua...
           
          "
14;"
             RepTv
            ";"
           )
          "
14;"
             RepTv
            ";"
           Amazon assume militari, non ricolloca solo veterani
           
            di RICCARDO LUNA
            
          "
14;"
             RepTv
            ";"
            La giornata
           "
14;"
             RepTv
            ";"
            Gli audioarticoli
           "
14;"
             RepTv
            ";"
            Indizi neurovisivi
           "
14;"
             RepTv
            ";"
            Rivoluzione Irlanda
            "
14;"
             RepTv
            ";"
           A San Valentino, tanti baci dal ""Venerdì""
          "
14;"
             RepTv
            ";"
           Le fake news su Mussolini smascherate: con Repubblica il libro di Francesco Filippi
          "
14;"
             RepTv
            ";"
           C’è una spia in casa. È il televisore
          "
14;"
             RepTv
            ";"
           Così i nuovi modelli di tv connessa svelano ai network le nostre abitudini. L’esperto: “Possono sapere tutto ed è incredibile che nessuno ne parli”
          "
14;"
             RepTv
            ";"
           Viaggiare nel mondo come faceva Federico
          "
14;"
             RepTv
            ";"
           · Inviate le vostre lettere
          "
14;"
             RepTv
            ";"
           Le 40 date che hanno fatto l'Europa
          "
14;"
             RepTv
            ";"
           La fine del proletariato
          "
14;"
             RepTv
            ";"
            Povero Sarri, l’ex bancario preso alla lettera dalle Poste
           "
14;"
             RepTv
            ";"
            Joshua Wong, sul fronte di Hong Kong
           "
14;"
             RepTv
            ";"
            Fiorello: “Il mio prossimo Sanremo? Da cantante in gara”
           "
14;"
             RepTv
            ";"
            Intervista allo showman dopo lo show con l'amico  Amadeus. “È stato il festival più vero e spontaneo della mia vita”
           "
14;"
             RepTv
            ";"
            "
14;"
             RepTv
            ";"
            
             Video
            
            ""Sono contento perché da un bel po' non si parla di me...""
           "
14;"
             RepTv
            ";"
           La battaglia di Josh Fox, attore-regista che combatte contro big del petrolio e fake news
          "
14;"
             RepTv
            ";"
           
            
            di LUCA FRAIOLI
           
           "
14;"
             RepTv
            ";"
           
            Speciale
           
           Effetto Terra
          "
14;"
             RepTv
            ";"
           
           
          "
14;"
             RepTv
            ";"
           
            Buone notizie per il Pianeta
           
           Uno  spazio dedicato a ciò che scienziati, esploratori e attivisti  fanno per l’ambiente. In collaborazione con Rolex
          "
14;"
             RepTv
            ";"
           
            a cura di ANNALISA D'APRILE, LUCA FRAIOLI e GAIA SCORZA BARCELLONA. Interattivo GEDI VISUAL
           
           
            
          "
14;"
             RepTv
            ";"
            Naviga la Terra 3D
           "
14;"
             RepTv
            ";"
            Scopri le buone notizie dal mondo
           "
14;"
             RepTv
            ";"
            Studenti, raccontateci un luogo vicino che vi suscita meraviglia
            "
14;"
             RepTv
            ";"
            Per una mappa mai realizzata
           "
14;"
             RepTv
            ";"
            -
           "
14;"
             RepTv
            ";"
            
             Il sito
            
           "
14;"
             RepTv
            ";"
            ""Un miracolo se le api di Notre Dame sono sopravvissute""
           "
14;"
             RepTv
            ";"
            
             di G. TALIGNANI
            
           "
14;"
             RepTv
            ";"
           
            L'intervista
           
           Foglietta: ""Nel cinema strapotere del maschio, dovremmo avere tutte più coraggio""
          "
14;"
             RepTv
            ";"
           
            Il dossier
           
          "
14;"
             RepTv
            ";"
           
            Lo speciale
           
          "
14;"
             RepTv
            ";"
            Lo sport (in Italia) non è un paese per donne
           "
14;"
             RepTv
            ";"
            
             di A. ANANASSO
            
           "
14;"
             RepTv
            ";"
            Massimiliano Valerii (Censis): ""Troppo poche donne al lavoro, così l'Italia non può crescere""
           "
14;"
             RepTv
            ";"
            
             di GAIA SCORZA BARCELLONA
            
           "
14;"
             RepTv
            ";"
            Simona Robotti: ""In Philip Morris uomini e donne con le stesse possibilità""
           "
14;"
             RepTv
            ";"
           Peter Gabriel, l'architetto della musica globale ha 70 anni: l'uomo (impegnato) oltre i Genesis
          "
14;"
             RepTv
            ";"
           Dal prog alla world music fino all'impegno politico, l'artista che ha 'globalizzato' il rock non ferma il ritmo
          "
14;"
             RepTv
            ";"
           
            Foto
           
          "
14;"
             RepTv
            ";"
           Virgin si lancia sulle crociere, varata a Genova la ""Scarlet lady""
          "
14;"
             RepTv
            ";"
           La nave, 2700 passeggeri e 1160 persone di equipaggio, punta sulle ""cool experiences"" con viaggi dedicati ai gay
          "
14;"
             RepTv
            ";"
           Fate domande stupide al cameriere? Il ristorante ve le fa pagare sullo scontrino
          "
14;"
             RepTv
            ";"
           Il conto del locale in Colorado fa il giro del mondo, complice il tam tam social
          "
50;"Emissioni:";"Emissioni: 2019, costante l'ammontare di CO2 nel settore energia"
50;"PARTECIPA";"Emissioni: 2019, costante l'ammontare di CO2 nel settore energia"
50;"PARTECIPA AL CONTEST";"Emissioni: 2019, costante l'ammontare di CO2 nel settore energia"
60;"Fate domande stupide al cameriere? Il ristorante ve le fa pagare";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"E' la storia bizzarra che dal Colorado sta facendo il giro del mondo, complice il tam tam social. Seguici anche su Facebook";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"Seguici anche su Facebook";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"Tags";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"Il rapporto tra camerieri e clienti è spesso oggetto di battute, di critiche, di sfoghi più o meno ironici da entrambe le parti in merito alla difficoltà di conciliare vari aspetti. I camerieri sgarbati sono parte di questo quadro, certo, ma anche i clienti spesso troppo pedanti o fuori luogo lo sono. Ed è proprio su quest'ultima parte che da tempo ""investe"" il Tom's Diner di Denver, in Colorado. Questo storico ristorante con più di 20 anni di attività alle spalle, è diventato recentemente famoso sui social per uno scontrino postato da uno dei suoi clienti su Reddit. Uno scontrino che recitava, in fondo all'elenco delle pietanze consumate, ""Domanda stupida: costo 38 centesimi"". 
Una domanda stupida al ristorante? Costa 38 centesimi 
Un tam tam social che ha fatto il giro del mondo, facendo conoscere al di fuori del circondario qualcosa che in realtà il ristorante fa dagli anni '90 del secolo scorso. La risposta alle varie domande degli utenti, che si chiedevano un po' in tutto il Web se fosse un falso la ricevuta o se addirittura non esistesse il ristorante, era in realtà la più semplice di tutte. E cioè: è tutto vero. Addirittura la dicitura è correttamente inserita nella sezione laterale del menu del ristorante - dove di solito si trovano i prezzi - praticamente da sempre. 
Apparentemente un gesto cinico, ma secondo il direttore di sala Hunter Laundry un modo simpatico di relazionarsi con i propri clienti, ""per mantenere le cose leggere, che è molto importante nel mondo di oggi"". Laundry, nipote del Tom il cui nome campeggia nell'insegna, racconta che fu suo zio circa 21 anni fa a inserire la voce nel menu già nei primi giorni di apertura del locale, ""per rendere più movimentata la giornata di lavoro"". La piccola tassa sul conto, assicurano dal ristorante, non è veramente messa sul conto di qualsiasi cliente faccia una domanda appena più ingenua o ""sciocca"" che dir si voglia, ma che spesso è addebitato a tavoli ""rumorosi"" o divertenti. ""Quando abbiamo un buon tavolo divertente che interagisce con noi o quando ci chiedono specificatamente di questa aggiunta, è sempre divertente - e cordiale - aggiungerlo"", ha detto Landry.";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"le guide ai sapori e ai piaceri di Repubblica";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"Il catalogo e lo shop online";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"Il catalogo e lo shop online";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"";"A Bologna l'alta cucinasposa arte e impegno sociale"
60;"le guide ai sapori e ai piaceri di Repubblica";"A Bologna l'alta cucinasposa arte e impegno sociale"
